ASWDIFD_S,ASWDIR_S,ASWDIRN_S,Temp_10_m
108.11385467017202,438.23747761105994,518.2494990292473,140.6806829866202
344.62641484512545,191.17364277720156,753.3455132077498,139.53262143741793
167.89380930491888,543.1269054592876,829.9005945599122,143.06150177022297
81.20122193773418,472.3648726690285,658.70785441985,139.30390483272166
104.79756184358905,584.0507916407636,193.398277824545,145.83055553368484
85.12473743909975,475.6350153640427,746.672179595321,147.55789657198162
35.46124093438858,121.12663445847754,916.6197173245764,142.2535705439941
440.98163548522973,47.82216756961303,790.9741914937858,141.25349008353447
328.3579469094266,338.4931459980253,169.40236113817883,142.71964430734374
155.31057444154277,429.69721799546795,798.9832573962477,138.1422500806904
429.3080995444592,768.3271543617884,618.8489766626757,141.5239820718777
190.5790937405912,416.9353115794939,669.6300199330052,147.97257824394921
73.56059587845206,303.77865834071554,714.2432859445596,146.95766941346747
118.68788084529614,356.76334883193954,551.9089104083952,146.93333624341668
270.14956908690544,240.25358531448737,171.4557921007643,144.03216875768118
189.68661784476947,276.9887140181918,689.6251766439632,143.60015824893998
292.7753330070483,32.8772237994517,164.80676588557188,143.05245752693426
175.58696395468323,717.050877281898,896.9558855120305,144.78035047142438
70.8053123603377,182.32110618525917,739.7831099138162,140.15695692756523
146.80108378810363,589.0939017561337,16.61892786623124,142.4955531553889
296.3674137367848,210.6134660812341,128.4992238919354,145.83194745011735
48.786168345442874,351.9369828703632,375.8425602329563,142.85134135861074
50.20248402924517,417.6940225935968,157.9102572949643,140.56864783537404
83.41689362354232,403.40009871557095,169.9603801149348,139.56036204552217
214.44022185579655,711.6535189535737,374.64129237977215,143.78714454753754
282.92398075326923,598.1696422777147,162.5319002251814,138.12547941402198
392.2382972215932,694.117070751632,113.26597233046773,145.08280694638705
343.35424782421563,194.6025551628742,131.8514829023108,147.37703519132185
380.3545548782317,474.2787129965432,742.7184958970702,144.48805459120177
378.0961181312107,302.76171698921837,839.4134361082168,141.8890786144342
315.117400809446,741.3693452598127,798.9469002560044,147.32244378947527
325.93196915547026,571.9633697625912,912.972952993306,147.04747254663286
118.7590651267546,540.8977107601291,29.011931821070156,148.2745936223708
314.1767420948101,281.4715519865371,336.763010383252,143.20852319155227
172.21121498893348,436.8829273082268,92.93447568225095,146.51568280258883
153.23962293055789,338.10776281640966,198.5257873468363,139.69159484728604
157.38732091753485,58.01417347792711,370.33935035836225,141.0672349383842
124.88061495942004,94.27189305011159,337.9759323277079,145.855073616321
202.22126352427856,709.6693454325688,327.3549417014971,139.5133165588786
138.77878163796538,593.1951328168433,577.7939963736968,146.7589759522389
112.7799637254406,711.6454894691146,627.9631058955782,142.29172332306814
111.18319829086117,170.5025233958577,450.1894217672559,146.19345870748108
282.7057023400764,354.07814629550825,615.4091162133674,138.57584566536238
301.4905473901112,147.46720296284334,649.2664166273546,146.90028023165146
234.4714145139507,739.4339973843917,286.9097275622099,137.73905117286142
205.14577111129807,115.90650023924735,886.2714689782218,146.4410016370092
76.55713341395375,493.0571267917462,788.3046121719218,147.61124018564607
397.0616114471786,691.6393762570193,160.88115563591765,138.4297940610047
295.52730637998775,573.950600005274,97.7433465507948,147.65798656748686
168.01845380092598,685.8369332902179,640.8245034982546,144.03499718669374
72.29727055238374,763.2550015556118,734.2726599414455,141.15256212070645
38.40202227497103,59.52447435301878,917.8240830391273,140.87035563756797
80.84391324258479,341.14584969655493,643.3700693867805,145.51888503112437
109.00187608297301,466.3293532260514,58.96660592824339,142.34539830862565
363.0344583263156,174.86111426811186,799.104902309469,140.99266169641632
295.91743825798375,265.35464776220846,718.8054397362391,144.01810317371746
286.7653861143468,578.1129471060927,887.7101420109327,140.1774716308252
289.70893312152066,118.64078062695418,466.72848056028255,141.09572594880072
113.76515161218934,64.80243946184721,93.74461774606576,140.79788557189556
160.08366167272578,423.1358154169799,864.4424630428208,140.2579820448067
186.3823412411776,166.5347384543084,203.51623098563226,145.42755022854527
69.09115797660596,707.3347348603793,678.0894951154378,138.069093636973
30.15828153606099,427.91036503957554,89.03348420485575,147.94244457807005
266.4288748590712,149.06443046568322,418.5389914493842,139.19087182557135
198.32895048710506,277.2925128781834,613.8651661892019,148.36759018587156
161.55206846541122,434.4169085096309,682.2444350018066,146.5565968307832
107.00409742408135,665.6823683479599,119.60475274214818,140.8348302688476
405.65827090117165,255.1919625533331,59.32995807393667,147.02130852153
58.61547351643877,377.57862134817105,783.6937436995928,145.13906673811948
175.66989305588947,249.10081843726942,152.1659905080205,142.1631986844706
371.750386336593,30.37912803855639,277.14574193454575,147.47331379651334
239.6531976632373,273.17981343218287,253.32782501709707,147.68994887405827
75.21669942020985,158.17305686738396,612.5821375538465,145.47658380110246
140.73689254332214,434.5435939452251,538.4865738173811,141.833330555187
158.1788923244426,597.4712840308817,722.4544967310097,143.0994106639066
362.9609517461285,114.6023524530895,172.97458044154567,141.8053317965683
167.11508657048762,632.8217890772479,167.68351870241054,138.49163352517903
102.5355959010346,197.70087738119955,246.01190219519302,146.44318746472527
448.5210196608099,94.75231860251814,130.761926811539,141.15876330994678
98.41760421341326,339.1274036666067,240.28637125600505,145.97404479009748
130.335288412705,601.8380076231605,731.9467851258064,144.16634964804
258.62549397970247,518.5635432146104,756.0402911356233,142.0204006814726
370.45372346042683,568.8971531780846,321.23450915742114,144.61369477527273
103.70207179885038,72.05256120008357,809.5529883512602,142.7001049577891
182.20114105827903,618.1239272266464,924.8899301119205,139.56187471192072
152.87033455980213,300.3318054106012,395.0181958293833,139.12925324504977
258.6331027479863,101.70178027672878,16.831934359742327,145.8470487802894
213.58185458259314,16.83797025145254,49.655469186889654,143.6749492704222
214.49625308207035,49.23463873254813,877.3636698202873,138.81836556177743
26.61334306508654,618.7160035211394,766.7324942829516,143.92053257799213
339.84930134190535,489.2620730876947,385.75465441037954,140.89474969967154
287.55385598524674,95.70929449153184,714.03364725179,147.4722869900134
154.1011290522126,728.789482220714,247.40761647474733,140.1281575342975
395.8390760112727,446.5617222976451,280.35450722641747,143.20171471172245
414.4325340004768,775.3954607273715,110.30617160476965,141.76689952228637
184.91987619962285,186.54147053965832,546.1421296485003,147.54835951725963
365.0921261118077,31.485492776053352,182.70597877860638,148.31078991436732
351.76694386606067,563.1938582271857,689.649139282856,141.39199752912396
358.4613722654207,686.7907733905045,686.8270377467417,143.36177975392965
82.63923272938943,183.83355417320993,788.5412975449314,140.91599134373797
250.211666773029,262.24907976611223,298.9958847671082,139.74459554768046
231.5240073447947,601.9766999342786,539.2420055832117,139.72435498138876
88.71120351814672,77.7145290043486,174.59635123750115,145.8556475887035
114.98490160921806,401.7606532275581,13.495109144017247,142.3851588632735
54.791508242618264,233.6273237038845,492.95714601185847,139.86553525392907
279.7598738868829,361.8508197117533,46.89143587108471,144.31152422100453
266.1243065396753,456.17790562463523,318.78212916981295,138.23238186835712
48.47158699443433,703.0366794761949,906.4061475612937,138.60177006735873
101.27582282491484,350.53255563893015,95.25668746969767,147.62414231092853
447.39991245336563,288.6093256021405,895.4089066012546,143.62490022917
63.13360343656986,458.9726392374215,895.227069294915,138.77115153752757
64.98011146371628,193.60876427915525,524.2881792453142,143.15493134525465
351.7388440872795,655.112802853422,299.5937156986539,141.826517778456
359.3268193453838,350.51323396016045,770.7866910759296,145.48002478822337
189.48552179813476,642.2838905485868,30.446507506301277,146.48633812919513
111.9859499197696,705.815122531035,527.0234928576867,142.64541623880183
260.6320914052446,519.4042312758584,500.1183569383439,142.9369701980584
209.29241151669598,614.2490865017006,396.7966389061098,148.50589126738882
76.96988575523424,335.38809225411893,98.2757428839398,145.88042636771502
114.22044810090868,42.92288724330722,363.7047164792815,147.58428602983045
224.70483593317317,36.40120336240671,821.7633289384258,145.59172200563987
280.12707307714413,652.3674058038656,817.28815036463,148.24983487217705
252.45467811385785,155.76895266202234,398.22017722148536,138.0391047631959
286.5820464121718,286.80826557970363,300.9954249138361,139.52572789236496
375.36784621856907,192.95239463439256,653.2295067493931,140.58500489538878
326.4754046559697,685.7914942956893,168.6278588628131,147.56228716311534
358.3139863191919,537.3291202949865,525.6565933790394,140.25957987755768
155.3790526832363,45.75483169162746,390.59459368334774,146.55836132655037
77.10354019122796,389.0098626090829,484.68894483436986,147.15321646828508
78.71630437018173,356.46718332651676,347.8910509091253,142.80223646375694
96.43882482226965,201.56222526045178,710.5505626540612,147.40152089760946
22.462829260491105,588.1797977603347,822.4123682866033,138.40652935552689
116.3131626013835,117.81801580893669,333.26697772132934,145.76507312737104
145.59566472796726,13.316240996047435,131.83745404308465,147.22368935493682
105.34531168667016,266.8521024166827,777.0131765287135,139.3693032521176
130.02178394465759,327.74462757009263,510.3704641877349,142.8472659598205
105.9883763831738,145.32236919807244,296.05166959646203,139.03251175858912
424.4019844245791,129.9966851723728,906.1909446709475,140.93555479399714
61.1718230147802,522.1916563074143,590.9687550902919,144.78674521717403
214.31131215572958,30.794495697491808,680.1779898446902,142.58517246188663
272.28204103033005,733.0359758084933,49.12540159036926,146.19324555619443
80.6244143046383,157.40745725170973,485.28820506044707,143.9322362977387
51.376156473352395,182.20912140630006,827.5768712565819,139.0812069783509
388.4005253220034,650.6860666989193,848.2664843547217,141.10216976483176
313.0818190755075,245.99822154553507,98.57902258086072,147.1963582123096
363.16367346649486,323.9736651355898,404.78581780748783,142.36396141352094
242.8183209691624,642.1250671544267,79.06560804972817,142.39236460099798
234.82736944322025,134.3644067988075,634.603085374743,148.1116508410768
413.9085637490864,721.5050984315243,792.8858238424062,148.31449292489435
424.75071951859064,362.5990913428039,491.43872000188395,146.97395070830004
215.45220979418406,777.4849526136537,824.9754521536998,138.94291787804693
376.2936274211487,411.8048275539332,260.13867564738024,139.4921413782496
380.7854508212738,67.46281694103995,859.1672373816364,142.12662069347004
380.4292514247425,228.94771576254223,145.20130652862466,138.61145334109207
334.13485361445197,248.72636662814512,460.84365447037135,143.49380811759985
232.79249748026942,354.8225716004567,114.32661715141941,144.39627857752657
23.0739543917964,260.9808323906288,394.46323398498737,145.80192383286467
388.3878033520701,310.47136257164567,350.8583863323464,147.7053099596249
205.66956713789966,560.3076814828596,933.0026720684245,137.7901665003643
292.0525294036993,648.7560114003992,404.48862585952753,140.83435373582128
235.5939403683617,158.56641445168424,189.83497262635342,144.55482424225082
371.07575741623486,662.1273332698349,541.4450991289897,147.33234627729243
242.45176225936655,404.87172472919593,667.2442207811694,143.78656707081308
451.67565635846523,352.13694445640135,114.4142683728679,145.28686868069417
90.2926217866591,152.7632493352424,259.7431467780623,137.93022816822983
358.55022793478486,562.3516223919806,604.3479799509943,146.28730392084066
332.6613680097653,770.3091738669144,902.9753291338474,139.26729410561288
202.58719524352784,109.49373989286293,652.2086936485721,140.2604851632096
264.4111523929493,254.51676284185143,565.5825911125611,142.27746148184272
310.29389015246977,323.8987456092431,47.30473580956919,142.46517920186523
180.42571121418493,489.6795425886163,563.1427125756602,142.72999722199623
30.972833658006827,722.2045654615998,209.93885820652673,147.84225632246265
64.70632365175925,396.1175112360048,664.5617719277261,145.46758027616903
349.2872673878121,318.5627368371215,749.304452539742,143.1988778853811
35.28998641499814,731.9733466077341,46.87374584771928,147.21411139818613
165.46334639039455,209.96532633907077,605.0758710891263,144.56986339952712
403.60325902074135,366.32033884317894,702.3659091304711,144.9528659447515
322.26573330293417,431.9627521450992,721.4379359464641,141.65687429425046
383.87194665512067,453.87015203223194,191.2006468245153,140.06782358718132
448.5571122490108,725.8260545129491,570.8391434168076,143.7260967835021
398.33094271529785,621.6766369883101,343.9512091969651,138.48449693731268
305.9061879424962,322.9980176783942,826.0598902786519,144.6363307892729
262.57695409225323,480.74126519066425,361.64250470323253,137.8516590476207
133.972871590666,607.7849197368947,401.91444114505606,147.07077073546543
240.54534032700465,770.6662574074451,128.47663296296236,138.9254211503207
36.86346943944102,732.6935499257645,908.7127704989233,145.61075253454564
158.4698684009073,678.7437970057092,138.45873212851316,142.20837889634436
20.77223443941928,347.18256791966235,683.9233642792326,142.45834124000913
419.26541740049856,391.75990703828546,212.4537121709585,146.88700654793408
246.8496524643101,366.4854776966222,248.82460298460464,142.7454140388416
369.1547272568736,673.8884069426621,678.5958447666894,138.18117579530426
357.18114685884046,610.9373092995145,84.76640092964946,146.13007873219652
220.75838872487327,101.82211428113237,414.40078103233583,138.2115389764281
84.75523373662415,526.7798488851901,365.3690558216753,137.8967075971176
49.962875659153724,115.16355133547421,132.7507621072954,138.510065484422
425.9948650501516,712.0532430995685,468.9298551007876,140.66562296019907
191.5617274491366,761.0443725972083,799.9756381280799,145.80294882679286
293.2340433359458,8.198298569938894,30.192541938465812,139.02869134598393
43.075566202987055,68.12904138741483,869.7636318155938,146.3045132134277
72.64158307470883,335.6493014853734,808.5473473755279,141.44699156580614
346.9186257369349,611.1946431220255,186.3113079619918,142.11885017980896
441.07595643281206,167.48913981886287,810.7089852748865,141.59082853477716
82.24453885954213,673.147368039063,532.2255882688221,148.53095923041562
405.6775311872711,458.09280183941627,593.4151985577435,140.19561390562984
62.140147325602,578.3613560251736,808.4804474369206,142.69267413538452
70.13396477456061,401.4883528384743,144.02568390366915,140.5289000510574
434.2969970494399,487.99667583479663,620.1815206042662,139.30292347227274
84.93664519464029,247.88916673483868,305.74618076739534,140.64386739556102
273.2138144236831,338.58335871628867,17.476284266388863,148.01145170627777
452.5436109195272,367.1686703092118,777.7584789522373,145.1127776804422
230.50558021711987,610.9470976702713,511.1568787165434,137.9194922735109
235.83280408011188,641.3316182741856,826.895391787088,139.8051855225049
404.2646388903322,40.894360616627395,51.5432614184549,147.74067892760164
351.6631677769376,552.9471970274361,779.5453765177946,143.8416426052956
284.690845151277,589.8858832768129,202.69002739343807,143.24383517284033
103.05672505293077,706.4686062235462,773.6109148705187,140.51466993957155
436.7681830677069,647.9159716386472,865.5496343906686,143.12941198602465
185.9426067102195,584.8532133340825,919.0961661127772,148.08646217986038
96.43908389394811,710.7336876475108,464.72759720749724,139.47221676698675
44.91466632145088,190.22488753614047,932.6863618743771,144.77966212023108
18.383512746875503,47.98884529935258,22.2792685145094,139.12114327271033
371.2332578683016,172.38368799928875,409.10815920478376,146.0554548373887
430.4353921131967,488.44845117090875,409.94971576339,137.85779551265568
165.5200496525324,637.1114825364267,630.1072711757048,145.90325411649417
292.10384078505723,468.7389647585677,253.02796611077895,145.66827232948435
78.18856965486324,659.7630075714509,493.0402965334534,138.44798092769864
221.45442463336036,14.110892732774046,95.44895624414418,145.84823434729606
38.47772510243132,450.14325210563925,172.97524893476333,138.351078600728
63.88744986715918,35.201633818571906,262.5552857012737,143.098095057508
208.54921311008076,705.3756091904639,474.5047902691041,138.90009969880526
262.0101127791406,523.0577493510117,387.9674162265293,142.00448352805705
63.38389498617194,347.0096889001806,6.424263905855012,139.48543862374308
163.06726502706357,306.69700084878355,327.6556345625925,145.54675953235392
132.92503384672173,52.40938655875469,677.3703720354398,137.95046087060268
322.75646873276315,34.76549373400828,568.7160294275221,139.6430223380805
400.3748709293977,744.3205071651431,822.007798250643,138.32245055458847
234.635475073781,435.7357263938238,615.9674325219115,141.25106837452904
59.45978301433313,104.92092973531177,916.065412789559,146.8311952607623
441.22745798758393,244.2575415205497,65.20713756864026,137.75475439528165
272.9822699558167,499.1406177131287,594.5285872484982,140.00916953083183
134.34252617553585,177.09473372564395,409.8320987521449,139.72630983574922
24.826469244223865,59.49176884766269,315.97468642651336,140.85431707620546
70.03056093036182,602.7623266940852,99.00426227807229,147.45960590624887
93.04115141264379,648.4382293881881,353.7925071279101,145.36185411472542
326.7741981130375,502.28389967020695,519.3704041134472,139.1282143524705
190.1769928096003,229.9681451606182,396.2554400499526,144.05122881954668
366.68219704125374,594.4962692467827,697.280858317669,139.7755469639626
262.756020443602,289.66357881968264,731.879957232947,145.05352182013493
371.40573329913394,680.5770562877346,290.59090324404855,144.82541337806697
16.88426602435823,377.52752869362945,2.394356061207442,141.5743617888615
211.4301222646408,444.6971790068168,609.7330273717685,145.11926000558228
393.129761185191,27.992573171869545,489.1575888684325,146.55061878868213
446.1715804461399,454.40011344542734,848.9833297376576,137.95000545374123
234.7212673500264,59.53570112146688,183.02666890539,147.17743016062317
61.866442810318404,361.1923033711131,732.4353745638667,138.20956609850637
