ASWDIFD_S,ASWDIR_S,ASWDIRN_S,Temp_10_m
64.75203490073865,182.37007536692695,225.61519290307666,142.3764570142369
18.155615800938097,397.91990290987366,412.74439813745175,145.26269142955198
381.56288768993363,205.0136696630515,84.0269914813352,141.45676288204314
114.27149272638758,186.0013313312036,83.24951001272328,148.5824395968395
398.5877012274404,431.9135979574299,293.47154335522094,140.3119043109566
333.42458974800235,257.32418450393993,886.2314686316575,142.335608523666
187.99352595159442,44.14134229580145,279.42557420042533,144.1592188510913
376.83653871630804,573.2532186809146,814.4770004792066,143.54027368915885
196.22838987560033,562.8655630509561,463.84831472313215,147.08975202112515
346.18171219358777,24.928112840519972,580.4716045975243,144.53603490675596
287.76423425391977,398.089098266649,328.0726564008416,145.97625604316147
408.11204542437633,353.1855956894236,135.03498247633468,141.64437429207968
302.291622421152,108.47767887142626,589.2198686122633,144.69502323849014
88.67914302780038,566.9020387346604,102.50011079370081,149.21870229775806
275.38048610478535,525.9707434001956,658.5077286272677,139.9925607735618
316.59372393921836,272.412393094797,473.2794618311525,145.69631111881478
141.94978584496232,288.47383402095045,117.58983496048708,143.7086913328943
311.44823186132913,490.97309510622193,523.1977848309732,143.42903901103605
110.4918815511082,147.33514745265606,667.1390698948452,144.6269876248411
206.9261970566634,144.99574016749855,179.95371416516537,140.72451512758676
329.994101837547,501.5952900377194,119.64001834538105,144.71075665850603
48.00737115643367,148.09450746239972,910.464227789059,140.9783490465113
192.6526377891583,214.06091717537274,611.038223403095,145.05594381280073
229.86915333820926,103.92154146319245,818.801784969105,140.03276555916912
27.624851443906113,100.85681218767222,493.7019879800122,140.35226799322595
355.0608942865322,664.7146034605563,118.54642270624267,146.8837208402037
218.239440474947,73.76957239563892,762.416601304571,141.3528500940054
188.85677015463102,390.88831340978857,128.91498023247667,144.62801489258905
182.12013835346573,535.1144239135814,309.0365999066494,145.23847900600526
176.82880584668,463.9868132475525,366.1594523217889,142.44772477247633
201.10956479805043,320.36908711987286,26.4562101127662,144.74923567928874
266.1201283102678,656.1583938219319,809.0500842066504,144.98403038093937
295.7845905398796,341.7640093658212,208.09247540039394,142.95751279328687
357.0035040720568,553.2910862029262,207.10910964530513,147.99318997268796
376.674929812287,355.174693618994,380.27294231566174,140.0202818578595
137.03304630295955,424.4196428746199,21.46699134121025,148.96251303175575
136.1531487739779,46.69347551584446,913.5443231381882,141.2849737676658
288.74221229417253,405.8450060246145,758.0429556915398,145.17870123745453
180.83829965716131,27.599544708265224,120.24617268698492,142.64403729380302
115.8896249994966,14.490345340047103,92.58894972108875,147.13483273321035
128.64296479108225,490.0530629778328,7.00202544724978,141.32043511073275
367.84639400493006,384.9314461736312,848.9750361186599,140.23205149383026
262.06153153486116,327.4533668323158,15.030155600814942,147.63567953250904
168.92785655063727,120.0159777865621,358.9971280419168,142.136962982329
174.8623657921314,471.9620775938416,523.9613036259403,146.5767137075653
223.64477656822754,289.2569013559677,820.9253567514426,141.0116702791439
133.24814408119246,194.77170470697914,427.1671716648963,146.3231776482606
222.63607806724036,523.0323448443937,111.78886319474137,144.69727569972187
19.2819706372821,165.71129585246862,518.3175574991486,146.7879005563858
319.9642293451098,600.3614489281019,437.5235013405429,140.6246802183271
140.05182281223117,276.88556174071306,398.147926305134,146.4019213284942
165.32155884014801,21.883469429067418,394.2862055219765,143.22879565469822
102.1868576933567,510.4746051888154,709.6053695594156,143.193296742537
183.11576675938966,632.8238130017088,41.744840706433685,141.75051068418557
351.45800710498196,357.90697806885305,75.99657983709781,141.20361975008151
41.56091641555827,186.34389120310777,32.07506213156541,146.3513209917783
132.95967354179174,581.5611342550826,207.4187651355815,146.0180512704892
45.47813022185773,97.71028739150528,273.3506709547345,144.15638765826483
85.86606563419964,290.2991215628958,124.14873320261229,143.16027262297465
