ASWDIFD_S,ASWDIR_S,ASWDIRN_S,Temp_10_m
271.2056126489105,225.28032838464978,471.2620416949179,138.90297261052874
16.923363920000362,140.28560099778602,672.2106337112724,142.33468198316842
57.308650228369885,64.77176563335665,14.045227302885886,138.42887463511988
76.09105878736926,388.7938986339147,11.260777318195093,134.65075929842658
132.16329183442176,59.70919125255049,468.93113677622887,136.82650340117772
101.24456126395835,322.85390372171867,798.71228561881,135.39832786698378
161.00175322925438,129.02152417614022,358.8057253785255,144.54733966345907
10.705065004505059,143.08438428867953,137.75051270130356,144.0594422317697
37.549197830815594,355.8995664672923,60.36246414462898,143.17609260184838
223.51896028749312,222.25274679544137,430.554774694023,137.1355423419601
198.01100262557827,68.92614764768942,249.07800337613915,143.3455749858913
84.85045274705,276.4750185289668,442.06670774086723,137.9607442483418
99.2872461835209,217.2689319265916,204.7445160454385,142.81875931122966
236.4109269280033,316.2140122256095,282.09314121046214,145.05173516753393
57.77979421799777,52.1561814560379,49.41495637017311,134.52979353977983
30.252411882706085,297.16999429405655,66.06348876274741,144.6411157495747
217.7611937526195,123.64553439366658,812.6398538311398,140.0296067193389
9.641239253365711,59.36591700352123,133.66645658311253,145.58564408564686
148.43573797072204,178.70516292815682,55.91382952632228,140.9592185705808
58.87874519284918,0.25505682091264203,613.2986292859555,143.29721677886997
54.601344841070805,311.484836443728,759.9043311407037,145.17983880761795
148.18449747446135,394.6240251271141,291.5420216275232,144.5771313603486
233.46987180490268,333.3994619187141,601.0268741388816,142.19980792264278
114.58509164672692,153.06897730250878,487.1812909972894,142.35185996031342
116.36353546233101,244.85212262507642,74.75414916541497,135.2301869168838
8.281032386127324,189.70499193418073,755.6009048682247,141.8262547807238
130.16841245499725,175.65907793629353,479.4963509435715,144.62571869824427
186.99436808726583,324.9096992636583,323.0726199189762,135.97410430315958
172.2673820108671,219.96015554543783,103.78751486017543,143.04655605184502
232.64013285264824,180.4984460834806,230.25636658686227,140.35119145077087
21.11475261679105,109.16184244509218,602.3569737930956,138.8835767772882
216.90309818035848,375.8402743141679,38.748530256455425,138.21243523880293
172.89928710559607,218.24716308697802,134.13476070472345,141.05089110592976
177.93804343099617,264.63802140564246,416.90647068226394,140.06247411040266
158.64505824565362,146.47388440618508,742.4386499364723,141.62114752874888
188.41151759502392,197.20373652122473,696.3980148089931,138.99415035893026
155.31823532261947,284.6928893808268,800.9747931310093,139.79074161806955
176.14771093115255,240.30224597119465,507.81187992033915,144.73366502954838
3.9793676791998642,276.08507046448784,778.7299085637454,145.24033227587205
196.32723120233345,272.3920064637803,814.9656512525053,141.80553937257392
152.43265285736763,315.0378304830957,425.67566784874185,143.66950790563342
236.4544603712923,7.637865242554866,150.37020654063946,138.45042663740435
184.57496699138468,83.42223085151437,103.34864343604087,143.02901034287171
127.86674283938486,255.7636448996311,851.1691188419911,135.92800454896255
17.29888496258213,115.06393464056428,471.215512801554,139.3756056398232
86.43173255401767,227.58186010060606,726.7721899091807,143.23726167297966
232.69258250995495,10.504656817333425,158.92948220087655,138.51220671566836
32.035623570857716,193.51584664523935,671.4480576476761,134.9050815515139
8.61510822253412,80.41471915949701,852.3489761736218,136.10531041057516
6.075879355899465,129.32553292860123,854.006642844783,144.3062226184649
57.68079109707983,145.6582672134662,814.7093515746982,137.17830060681842
35.56176472890987,39.23175034475237,563.1460225545965,137.0509682984183
127.30638537755428,107.8591566715764,674.268626576724,138.13790251727698
149.57209672456796,293.01192622349566,524.4865692646533,136.40506170964142
237.009688967077,318.1271984641584,775.4993847971898,143.26982100948638
267.03875767055007,370.8176374936178,681.2856256673666,141.25019859884594
138.4399485782777,324.49543496634755,543.735764055556,135.90757964609696
175.88958509156586,211.07236179217935,249.41855606134445,142.20506704868134
82.59847340626783,67.53099952536982,255.0289908642742,135.87608945347475
112.78568490442323,117.93593169910943,46.28635778642045,139.52558001480284
114.06614718989871,189.19602058700963,326.6018570614323,142.289775278837
135.189255090764,91.79587935046452,452.7847155139924,137.6158159774047
20.473202966129485,297.7290808635614,87.11665876720801,136.4719497811746
263.8719410115173,91.89779797875731,211.78596541583238,135.7439222427451
251.00895867493676,283.8719804304516,706.3179098170519,140.70817807539746
225.91623945906585,169.54477389107706,782.3744661330051,142.31000550929568
237.4054626908443,376.18420966538037,881.3793386825287,139.73353530161256
273.8924698120614,238.83339251298295,220.69788298278363,140.69626249715677
141.60862897808624,63.68707787403577,342.595520218947,143.86982220346152
223.29722066531312,374.2242070071442,58.90459319357904,140.71534625955084
80.54936232027283,204.113746455539,844.2206239543053,139.01450609907107
18.57435230666093,252.07484959015883,75.66627790995152,141.81470097551383
26.484114236799314,74.48990097610682,763.9461170268589,140.71785368128988
171.6436012662881,215.3702376340303,207.39682290967392,136.285318959578
42.695979602231084,375.4879380853972,486.83333776340834,141.24700896732145
123.24816565824358,151.01551829019058,277.1448233110703,145.59880777095643
9.792761056501064,59.895668609624096,695.7484919249472,141.14044482449572
97.98214475672555,354.3108844926049,121.93823853324764,134.44164109507432
37.688767141658616,3.9042658362218976,695.964691620672,139.55399276135702
102.5689147629449,103.56063994519285,439.56464283910367,143.89755781021927
94.72440696804173,219.12742227062412,258.7772287776708,135.49067072920656
244.24703665082177,347.6299827090195,21.52987674491789,138.98425206733899
68.67668013017986,323.9265739427955,515.4184343052941,135.73327742394775
68.07096924360904,87.91942443067053,644.9166580519742,142.98798098027098
24.216703947866392,30.268365238028633,118.35235728877922,140.9554965486115
120.41014420557359,137.56129006940478,660.3513691446584,142.56675785222308
70.29858889028947,116.85741459494508,555.224718667866,144.63461142698134
68.80606937093997,373.70756893055517,814.7323517637783,139.63386080390995
113.74772796797082,297.2269917024365,200.6449884064721,142.5141591290596
218.38544004113086,180.63536907758788,192.55799014536402,143.00698459525785
129.43903262296845,195.28614604569358,375.5771217804698,137.61746834191175
211.26739625842143,97.01286916694941,99.01018291865668,143.57253486483458
39.93539704467289,270.54109199545104,366.485752323612,141.9523193148612
149.39811289348512,361.1301726331919,441.9824759448619,136.71883477971713
276.76592223237174,39.405644048015965,588.8010804069206,145.57569714457173
210.6203856813255,65.64909920758613,734.3263928584956,144.92432254565887
161.93434809534315,56.706957423960056,514.5204144365315,144.64185366339845
102.86204668081432,247.4200024726563,774.5524751418279,140.95616712245786
235.00792263218298,300.79572766055566,480.0775952829723,143.67338203391958
199.17963629270406,109.82080011387177,66.80440770907612,139.00402845398506
276.5332306779112,119.24942349116526,340.6735853889773,143.44572560378404
253.9845391908752,37.00093723778692,618.6642207602084,141.01327156852952
111.80533413271739,394.92921344280126,39.46196108435386,135.09592752483303
81.7412461372341,127.57986995822107,347.54097746541805,144.8323398578057
215.26793694447994,280.7782600734509,279.9891759750485,135.2944635935894
19.54800446198258,64.00332050153992,453.1626582692292,135.9144311245844
136.8412768684602,354.13128900341457,109.70127075578098,143.52822423462584
169.15309350641704,398.39664281928407,442.22891971219394,145.31451329380502
226.7604792005078,298.6662553496686,542.377306661907,144.79391530072735
68.99337743935129,282.0542339663646,369.37207464962,140.81864865906957
107.25177582020827,375.5018927249919,644.5669825327916,137.55679856647424
6.6344419944787365,404.1959143941851,707.5125926049118,145.51913517461603
128.58938905137018,183.1215945822386,281.1585640894354,140.0692151695259
61.42034737770693,66.30060016802193,856.9194049062664,143.1285996733657
162.87849022196286,164.02366741199452,553.3692936061218,142.50583464456327
186.74407774959826,191.62291282607998,267.9386419038515,134.76184968833584
153.15498838992798,172.4443245236597,617.5405460839849,139.55169387274648
95.10133335365825,256.1647898154225,619.3195084144099,144.4358307084439
266.6796750377664,240.24552251650638,622.9702398534758,137.7123010066223
149.11187184369285,198.44568111313703,154.65649260510975,144.8268015351492
13.289766601119364,228.34276978646653,282.0958703614592,136.17126444972288
117.52304831909233,75.09167910655965,308.63397462691836,137.98390619953602
207.39671031450845,84.718822646779,27.0939864934235,134.84166925301483
263.10949673171217,160.11482280756633,725.3951977357684,136.74023341962896
169.81441418119087,49.513314120332424,582.2494987086134,135.06795865165165
224.7797242665135,45.84303543746938,867.308838679839,143.76211656579648
80.28191475399174,325.8692710158508,306.8334807353749,143.3257970153298
216.1312397389867,57.97505290981542,370.38581874029,135.36740417343086
29.09654168629291,303.7085035326027,297.6763428864258,135.98772320860687
11.263208215073869,339.2662497998847,471.68719438340287,135.29937614822282
246.8138879751938,357.47996251454515,66.35577186034298,135.29266543856085
86.86378448294838,91.5612453508812,279.9755316603735,136.98282934792059
226.505949988528,369.2461535830755,112.1697954546848,137.69438334802302
62.649583712031166,223.92633718225522,122.4221897731204,136.91163573097919
92.54404766658061,16.282391469250552,66.69334340136558,145.3775191452556
133.51073929064563,185.33557265052792,83.7054143147154,134.94210901173176
145.13170116686493,41.756721287791926,567.1906203320034,136.4084804475613
130.175358240466,122.28017565474701,147.8329846658601,144.80834816585661
91.2518470207421,141.47450630411862,11.579642315496036,137.81656362561844
270.40219233693654,371.8103194575265,644.7908428854442,139.06758739666745
