ASWDIFD_S,ASWDIR_S,ASWDIRN_S,Temp_10_m
192.7932792192907,127.75730686250107,464.668192126056,151.64520894015618
340.60518488565504,241.5512897034062,383.140619324098,151.6239467269943
211.5185863129298,196.83981271498197,275.2288658977001,149.99507396235543
462.9452878844747,158.32510500183474,838.7957150885956,147.25484865483668
403.12357971912814,530.540013647683,389.6438295935554,152.3555696737743
385.3786909170568,593.273707761608,88.22065271644024,145.7198655311406
241.34594993934235,677.0889856930517,745.9558728477125,152.1393469727239
218.39416423431985,65.05027046078163,115.47243862668803,144.78898945001404
202.36246088595615,39.78901650237893,358.73894878505615,154.38777897310825
319.3052284116463,145.62887844816422,223.97441973117566,146.01067559782734
352.5139349163505,594.072638745786,618.0075135535918,144.68850171262
65.51293498344988,294.8219967700255,774.7766951217013,151.64398144621873
407.61820746291016,383.5272886050967,700.3569434101537,143.72984875537549
213.68586748241984,683.2667574705695,466.52672422457675,153.97644814107292
369.96832054428825,613.6335866685911,959.9884141169002,151.98448703586752
288.4869189052642,201.45795262726875,853.7614912550782,145.61115862995834
380.1999817362279,19.857961324365007,499.1041939519971,153.20254135672965
311.9500364948474,751.5815399579934,898.2671075635435,147.14252612139472
167.544993714571,654.9069093425416,478.18113729727673,148.3231979136571
262.9457479819101,236.44151690574594,436.27077550078343,146.6024708440246
119.96681001547198,104.49664372841656,798.6019306229736,153.50022687717785
161.3834843934837,215.33569301114045,513.9759746113662,150.89481613202986
112.7255770210953,185.1548376884266,127.95986465878624,149.62355527361075
112.03956631281606,192.61058136226825,640.6183597211377,149.84234266097639
282.9769566730156,463.0531365114516,124.80009997681486,145.70182933610468
286.83276451296297,90.24064052656819,666.6430570322027,149.71393032640927
13.875305567343698,542.6626402400417,712.5277422985829,152.24634695725067
207.08728069032102,542.0529346222335,758.4011150331464,145.20082852817274
229.4126523079134,657.0373514446686,739.4061904377526,154.05865882876722
425.14789561687263,775.587532245296,138.46446103751,145.3754458517757
329.95943409594025,101.59321065806462,945.4245945499149,152.25787850594162
67.06690110616442,629.1460650339593,227.00693349808543,145.4879769431543
156.06998164856537,6.998579600023895,396.4278708699112,145.91396184668662
225.85704276014633,616.2615891930561,737.4276262584789,151.18764861688803
158.94543237068225,700.4775258341667,587.393938286326,153.099530993316
185.53400404328636,429.1679875836181,786.9070398158576,152.64677732635192
190.32460308047115,434.75494467787945,527.6916639645547,147.1086456893529
464.1721184238117,254.15277022979083,673.7132054881035,154.23667491517776
341.6243058997962,225.6607451596747,53.87734067816794,143.32622610354957
164.21106025886343,524.6079729734437,104.95756667514073,153.13609834933848
203.19526243747444,81.64900960731308,62.07494678571813,153.04660106846518
364.4584632938924,290.20197008599365,349.3428113946073,150.30051356915783
126.86968812971571,685.1901157028099,859.6108591741976,144.86419867638978
267.14921920695775,573.9820776323794,236.56616019031716,151.38398397966964
76.32672976492178,465.94786403979845,304.73182840839365,144.7963289422288
446.77775080861255,297.85280753354056,862.9649969065013,145.47463332696177
258.98832927599955,234.0764538868931,802.1865060610388,150.1066120989173
280.0949283587703,447.3992228090593,44.964764437880504,146.63781016997626
19.446183434112704,158.86811363687025,518.6803054595358,149.79186436817577
217.26748215230344,295.1280813202344,347.95050616596103,150.44353965033562
316.3302699849837,499.520974239041,67.75518362094843,147.83950281870088
465.79907345387085,82.83531420833286,932.6218359244575,153.5199170258071
