long,lat,dist
9.07014560699463,51.7797012329102,0.656243977045354
9.11134624481201,50.5237312316895,0.665562108651706
9.14186477661133,52.9810943603516,1.82423481963858
9.13896751403809,49.3298034667969,1.84019256271356
11.0875005722046,50.5324935913086,1.89987481488839
11.1003293991089,51.788703918457,1.91018290581054
7.22028636932373,50.5525245666504,2.16315801833805
7.14220476150513,51.7455787658691,2.23054485281491
11.0200872421265,52.9768371582031,2.50265552704786
11.0663824081421,49.3385124206543,2.54289052446738
7.19953775405884,49.3503913879395,2.77118509294675
7.14700841903687,53.0095405578613,2.83269090845517
9.09846687316895,54.2370491027832,3.0800189548608
9.08377361297607,48.0663566589355,3.10420010078566
11.0311403274536,54.2330360412598,3.52644451211231
11.0552062988281,48.0823059082031,3.54818138734102
12.9582529067993,50.5659561157227,3.71123029226433
7.16704797744751,54.2116432189941,3.71781450730213
7.19357061386108,48.0864219665527,3.72627705810237
13.0291404724121,51.7591896057129,3.78097066913777
5.23126459121704,50.5401496887207,4.11165280639122
12.993275642395,53.0105590820313,4.13357044066085
12.993109703064,49.3145980834961,4.13409695873495
5.20125150680542,51.7422065734863,4.13488585413279
9.11123561859131,46.8724594116211,4.29482514654531
9.1608190536499,55.5004386901855,4.33919323184598
5.25968408584595,49.338077545166,4.42929965336628
5.25353860855103,53.0165214538574,4.44646854050562
11.0422697067261,55.4892196655274,4.66527461602751
11.0449028015137,46.8261108398437,4.67677268241224
12.9623670578003,54.1995582580566,4.76079690543378
7.17502880096436,46.8843078613281,4.77557372580856
7.17126703262329,55.4755401611328,4.80698837611188
13.0263338088989,48.0632286071777,4.85081377836154
5.22123289108276,54.2185249328613,5.0924617593654
9.07327842712402,46.0508613586426,5.11729584053693
5.21073961257935,48.0637474060059,5.12757440011455
11.0401105880737,46.1980171203613,5.26291974201276
9.12716770172119,56.6942901611328,5.53351508947536
3.9448025226593,49.4997215270996,5.60327357273328
3.78004693984985,50.0520706176758,5.6262071219128
12.9610280990601,46.8700065612793,5.64529579365943
4.12355661392212,48.8857345581055,5.65115843180321
14.928786277771,50.5720252990723,5.66431817976251
14.9500637054443,51.7610931396484,5.68615437750609
13.0313472747803,55.4551277160645,5.69005064538052
3.59247875213623,50.6655082702637,5.72462478380649
7.1185998916626,45.8677062988281,5.72557403236787
4.28072118759155,48.3329162597656,5.75833576913568
11.0639972686768,56.6831550598145,5.79623222339534
3.41942930221558,51.2173385620117,5.87623536758436
7.1910719871521,56.6775512695313,5.90210669494951
5.27517318725586,55.492733001709,5.90813475972427
14.9125699996948,49.3205070495606,5.91171910408238
5.23885917663574,46.8617134094238,5.91266375852619
4.45139980316162,47.7184295654297,5.94406097526488
14.9681625366211,53.0126075744629,5.96656200826582
3.24218201637268,51.7689056396484,6.08345011733418
13.0165338516235,46.3087997436523,6.11663406916524
4.5850682258606,47.2266616821289,6.13879188972135
3.2593719959259,52.9823417663574,6.3041751505046
3.06054997444153,52.3202018737793,6.34128575493806
4.76486682891846,46.5502319335937,6.46580129482165
14.990611076355,48.0715713500977,6.48029586161866
14.9871549606323,54.2641143798828,6.48156838807458
12.9910583496094,56.7064743041992,6.66214519924045
4.89283657073975,46.0581092834473,6.74136665185935
3.25547575950623,54.2569885253906,6.78613185583665
5.26635503768921,45.6597137451172,6.82078929988415
5.23890256881714,56.6946182250977,6.85933057841506
2.66180467605591,53.483097076416,7.0275250893353
14.9017705917358,55.4505958557129,7.05774926648969
14.9701528549194,46.882511138916,7.10831012161124
14.9096221923828,46.3803596496582,7.37537418775731
3.27170944213867,55.4702911376953,7.40506116192366
16.8683414459229,51.7946472167969,7.59919398657497
16.8984279632568,50.5447883605957,7.62813092440704
2.26335835456848,54.5834922790527,7.81967568602823
16.9269599914551,49.2949256896973,7.85693348626364
16.9418926239014,52.9829406738281,7.85999792496416
14.9192771911621,56.7021064758301,7.89340326800703
16.8592681884766,48.1066207885742,8.15814592695316
3.28714776039124,56.6834945678711,8.15913423486828
16.9112892150879,54.2328109741211,8.21116369198406
1.84280347824097,55.6825103759766,8.71575587590966
16.8787727355957,55.4826698303223,8.72719646452343
16.8874759674072,46.8567657470703,8.72845305694093
16.8970413208008,46.4193153381348,8.96049151756318
16.8459148406982,56.6700286865234,9.34525104372088
18.7881526947021,51.7974052429199,9.51388918567884
18.8655452728271,50.5467834472656,9.58996864937628
1.42333698272705,56.7190742492676,9.63513835911767
18.8091659545898,52.9848327636719,9.68655192791868
18.8431243896484,49.2968673706055,9.728433674453
18.8228549957275,48.1094398498535,10.0049163273001
18.8325710296631,54.2347564697266,10.0195287105551
18.8025035858154,46.8595161437988,10.4358779550557
18.8574371337891,55.484676361084,10.4931521824498
18.88600730896,46.4213333129883,10.6988783448793
18.882568359375,56.6720924377441,11.0571201408365
